00740001|20191130|50|64933737|REV                    00000000000000000000         |007400015064933737REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|               0.00|
00740001|20191130|50|67121253|REV                    00000000000000000000         |007400015067121253REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   2.995400|               0.00|00000|00000|           14824.76|
00740001|20191130|50|67340605|REV                    00000000000000000000         |007400015067340605REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.663500|               0.00|00000|00000|           32013.46|
00740001|20191130|50|67476469|REV                    00000000000000000000         |007400015067476469REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648500|               0.00|00000|00000|            7081.74|
00740001|20191130|50|70668745|REV                    00000000000000000000         |007400015070668745REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|            1108.85|
00740001|20191130|50|71131524|REV                    00000000000000000000         |007400015071131524REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.663500|               0.00|00000|00000|            5506.56|
00740001|20191130|50|71874705|REV                    00000000000000000000         |007400015071874705REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.232700|               0.00|00000|00000|           21581.33|
00740001|20191130|55|90208590|REV                    00000000000000000000         |007400015590208590REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.746800|               0.00|00000|00000|               0.00|
00740001|20191130|55|90208604|DEF                    00000000000000000000         |007400015590208604DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.460400|               0.00|00000|00000|          931289.09|
00740001|20191130|55|90208604|REV                    00000000000000000000         |007400015590208604REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.460400|               0.00|00000|00000|            1572.68|
00740001|20191130|55|91313606|DEF                    00000000000000000000         |007400015591313606DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.460400|               0.00|00000|00000|          276724.33|
00740001|20191130|55|91313606|REV                    00000000000000000000         |007400015591313606REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.460400|               0.00|00000|00000|            2294.33|
00740001|20191130|74|20625179|DEF                    00000000000000000000         |007400017420625179DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.846300|               0.00|00000|00000|            1568.46|
00740001|20191130|74|20625179|REV                    00000000000000000000         |007400017420625179REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.846300|               0.00|00000|00000|            1242.90|
00740001|20191130|74|23189868|REV                    00000000000000000000         |007400017423189868REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   2.982500|               0.00|00000|00000|               0.00|
00740001|20191130|74|28615423|REV                    00000000000000000000         |007400017428615423REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   3.082300|               0.00|00000|00000|           29593.02|
00740001|20191130|74|30994484|DEF                    00000000000000000000         |007400017430994484DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850600|               0.00|00000|00000|             334.57|
00740001|20191130|74|30994484|REV                    00000000000000000000         |007400017430994484REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850600|               0.00|00000|00000|            2364.49|
00740001|20191130|74|31146223|REV                    00000000000000000000         |007400017431146223REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   2.996000|               0.00|00000|00000|            7076.78|
00740001|20191130|74|33092023|REV                    00000000000000000000         |007400017433092023REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.246700|               0.00|00000|00000|               0.00|
00740001|20191130|74|36357567|DEF                    00000000000000000000         |007400017436357567DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.407300|               0.00|00000|00000|            2430.76|
00740001|20191130|74|36357567|REV                    00000000000000000000         |007400017436357567REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.407300|               0.00|00000|00000|            3737.02|
00740001|20191130|74|36695543|REV                    00000000000000000000         |007400017436695543REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.245400|               0.00|00000|00000|               0.00|
00740001|20191130|74|37617392|REV                    00000000000000000000         |007400017437617392REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.579700|               0.00|00000|00000|             759.37|
00740001|20191130|74|39874538|REV                    00000000000000000000         |007400017439874538REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.246900|               0.00|00000|00000|            -241.91|
00740001|20191130|74|46330766|DEF                    00000000000000000000         |007400017446330766DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|           17856.20|
00740001|20191130|74|46330766|REV                    00000000000000000000         |007400017446330766REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            3412.34|
00740001|20191130|74|47928797|REV                    00000000000000000000         |007400017447928797REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.399600|               0.00|00000|00000|            4330.00|
00740001|20191130|74|48600434|DEF                    00000000000000000000         |007400017448600434DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.420400|               0.00|00000|00000|            9702.77|
00740001|20191130|74|48600434|REV                    00000000000000000000         |007400017448600434REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.420400|               0.00|00000|00000|           35992.57|
00740001|20191130|74|48772529|REV                    00000000000000000000         |007400017448772529REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.838500|               0.00|00000|00000|             848.52|
00740001|20191130|74|49128852|REV                    00000000000000000000         |007400017449128852REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|               0.00|
00740001|20191130|74|50609076|REV                    00000000000000000000         |007400017450609076REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.663500|               0.00|00000|00000|            5522.60|
00740001|20191130|74|52253988|REV                    00000000000000000000         |007400017452253988REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.411800|               0.00|00000|00000|               0.00|
00740001|20191130|74|52462897|REV                    00000000000000000000         |007400017452462897REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.243400|               0.00|00000|00000|            3434.00|
00740001|20191130|74|52675076|REV                    00000000000000000000         |007400017452675076REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.407600|               0.00|00000|00000|               0.00|
00740001|20191130|74|52680479|REV                    00000000000000000000         |007400017452680479REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.413500|               0.00|00000|00000|            1168.00|
00740001|20191130|74|53355024|REV                    00000000000000000000         |007400017453355024REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|             509.61|
00740001|20191130|74|53466799|REV                    00000000000000000000         |007400017453466799REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.407600|               0.00|00000|00000|               0.00|
00740001|20191130|74|54474957|REV                    00000000000000000000         |007400017454474957REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|              -0.63|
00740001|20191130|74|54675588|REV                    00000000000000000000         |007400017454675588REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.579700|               0.00|00000|00000|              75.67|
00740001|20191130|74|54702186|REV                    00000000000000000000         |007400017454702186REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   2.996300|               0.00|00000|00000|            1882.74|
00740001|20191130|74|54887216|DEF                    00000000000000000000         |007400017454887216DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            1970.41|
00740001|20191130|74|54887216|REV                    00000000000000000000         |007400017454887216REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            2462.35|
00740001|20191130|74|55029116|DEF                    00000000000000000000         |007400017455029116DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            2059.62|
00740001|20191130|74|55029116|REV                    00000000000000000000         |007400017455029116REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            4235.93|
00740001|20191130|74|55271804|DEF                    00000000000000000000         |007400017455271804DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.852200|               0.00|00000|00000|            1039.64|
00740001|20191130|74|55271804|REV                    00000000000000000000         |007400017455271804REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.852200|               0.00|00000|00000|             814.39|
00740001|20191130|74|55325513|DEF                    00000000000000000000         |007400017455325513DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.593000|               0.00|00000|00000|            2643.98|
00740001|20191130|74|55325513|REV                    00000000000000000000         |007400017455325513REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.593000|               0.00|00000|00000|            2633.68|
00740001|20191130|74|55527663|REV                    00000000000000000000         |007400017455527663REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.240900|               0.00|00000|00000|               0.00|
00740001|20191130|74|55613578|DEF                    00000000000000000000         |007400017455613578DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            1798.20|
00740001|20191130|74|55613578|REV                    00000000000000000000         |007400017455613578REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            3224.33|
00740001|20191130|74|55771807|REV                    00000000000000000000         |007400017455771807REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|               0.00|
00740001|20191130|74|57385505|REV                    00000000000000000000         |007400017457385505REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.246900|               0.00|00000|00000|           22427.16|
00740001|20191130|74|57427208|REV                    00000000000000000000         |007400017457427208REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|            -239.02|
00740001|20191130|74|57799385|REV                    00000000000000000000         |007400017457799385REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.662300|               0.00|00000|00000|            1111.00|
00740001|20191130|74|58058893|REV                    00000000000000000000         |007400017458058893REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.663500|               0.00|00000|00000|            1713.00|
00740001|20191130|74|58210091|DEF                    00000000000000000000         |007400017458210091DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.201300|               0.00|00000|00000|             539.58|
00740001|20191130|74|58210091|REV                    00000000000000000000         |007400017458210091REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.201300|               0.00|00000|00000|            1853.07|
00740001|20191130|74|58598197|REV                    00000000000000000000         |007400017458598197REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.245400|               0.00|00000|00000|            1945.00|
00740001|20191130|74|59552816|REV                    00000000000000000000         |007400017459552816REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.413500|               0.00|00000|00000|               0.00|
00740001|20191130|74|60560484|DEF                    00000000000000000000         |007400017460560484DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.852200|               0.00|00000|00000|            3299.10|
00740001|20191130|74|60560484|REV                    00000000000000000000         |007400017460560484REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.852200|               0.00|00000|00000|            2162.99|
00740001|20191130|74|60631918|REV                    00000000000000000000         |007400017460631918REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.663500|               0.00|00000|00000|            3092.43|
00740001|20191130|74|60922505|DEF                    00000000000000000000         |007400017460922505DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837600|               0.00|00000|00000|            1563.78|
00740001|20191130|74|60922505|REV                    00000000000000000000         |007400017460922505REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837600|               0.00|00000|00000|            3874.99|
00740001|20191130|74|61249561|REV                    00000000000000000000         |007400017461249561REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.399600|               0.00|00000|00000|            -941.32|
00740001|20191130|74|62520501|REV                    00000000000000000000         |007400017462520501REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   6.367100|               0.00|00000|00000|            3924.63|
00740001|20191130|74|62764699|REV                    00000000000000000000         |007400017462764699REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.662100|               0.00|00000|00000|            1454.06|
00740001|20191130|74|64175399|REV                    00000000000000000000         |007400017464175399REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   6.368000|               0.00|00000|00000|            4293.52|
00740001|20191130|74|64380391|REV                    00000000000000000000         |007400017464380391REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.411800|               0.00|00000|00000|            1442.66|
00740001|20191130|74|64402387|REV                    00000000000000000000         |007400017464402387REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   6.162900|               0.00|00000|00000|            3458.71|
00740001|20191130|74|64790638|DEF                    00000000000000000000         |007400017464790638DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.846300|               0.00|00000|00000|              68.08|
00740001|20191130|74|64790638|REV                    00000000000000000000         |007400017464790638REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.846300|               0.00|00000|00000|            1278.77|
00740001|20191130|74|64858127|DEF                    00000000000000000000         |007400017464858127DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.848800|               0.00|00000|00000|            1374.50|
00740001|20191130|74|64858127|REV                    00000000000000000000         |007400017464858127REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.848800|               0.00|00000|00000|            1608.66|
00740001|20191130|74|64912342|DEF                    00000000000000000000         |007400017464912342DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837600|               0.00|00000|00000|            1779.20|
00740001|20191130|74|64912342|REV                    00000000000000000000         |007400017464912342REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837600|               0.00|00000|00000|            3247.99|
00740001|20191130|74|64979374|DEF                    00000000000000000000         |007400017464979374DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.849700|               0.00|00000|00000|            5648.13|
00740001|20191130|74|64979374|REV                    00000000000000000000         |007400017464979374REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.849700|               0.00|00000|00000|             978.91|
00740001|20191130|74|65016251|REV                    00000000000000000000         |007400017465016251REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.662300|               0.00|00000|00000|            1482.65|
00740001|20191130|74|65054463|DEF                    00000000000000000000         |007400017465054463DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            1363.79|
00740001|20191130|74|65054463|REV                    00000000000000000000         |007400017465054463REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.850900|               0.00|00000|00000|            1625.09|
00740001|20191130|74|65183727|REV                    00000000000000000000         |007400017465183727REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.407600|               0.00|00000|00000|               0.00|
00740001|20191130|74|65227376|REV                    00000000000000000000         |007400017465227376REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.413500|               0.00|00000|00000|               0.00|
00740001|20191130|74|65231357|REV                    00000000000000000000         |007400017465231357REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.412300|               0.00|00000|00000|            1854.36|
00740001|20191130|74|65520693|REV                    00000000000000000000         |007400017465520693REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.662100|               0.00|00000|00000|             802.66|
00740001|20191130|74|65676847|REV                    00000000000000000000         |007400017465676847REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.662100|               0.00|00000|00000|            2143.14|
00740001|20191130|74|65689019|DEF                    00000000000000000000         |007400017465689019DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.851600|               0.00|00000|00000|             349.60|
00740001|20191130|74|65689019|REV                    00000000000000000000         |007400017465689019REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.851600|               0.00|00000|00000|            1650.91|
00740001|20191130|74|66822766|REV                    00000000000000000000         |007400017466822766REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   4.341900|               0.00|00000|00000|             671.12|
00740001|20191130|74|67750718|REV                    00000000000000000000         |007400017467750718REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|               0.00|
00740001|20191130|74|67944644|REV                    00000000000000000000         |007400017467944644REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.650200|               0.00|00000|00000|            2237.36|
00740001|20191130|74|67988951|REV                    00000000000000000000         |007400017467988951REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.649400|               0.00|00000|00000|             331.02|
00740001|20191130|74|68080619|REV                    00000000000000000000         |007400017468080619REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.663500|               0.00|00000|00000|             343.02|
00740001|20191130|74|68195718|REV                    00000000000000000000         |007400017468195718REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.399600|               0.00|00000|00000|             331.02|
00740001|20191130|74|68333282|REV                    00000000000000000000         |007400017468333282REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|            1066.02|
00740001|20191130|74|68754776|REV                    00000000000000000000         |007400017468754776REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   2.831000|               0.00|00000|00000|             845.52|
00740001|20191130|74|68898239|REV                    00000000000000000000         |007400017468898239REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.412100|               0.00|00000|00000|               0.00|
00740001|20191130|74|69943467|REV                    00000000000000000000         |007400017469943467REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.657600|               0.00|00000|00000|             398.02|
00740002|20191130|50|12813505|DEF                    00000000000000000000         |007400025012813505DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.186700|               0.00|00000|00000|            8531.88|
00740002|20191130|50|12813505|REV                    00000000000000000000         |007400025012813505REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   1.186700|               0.00|00000|00000|            3187.74|
00740002|20191130|50|12903407|REV                    00000000000000000000         |007400025012903407REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|             483.87|
00740002|20191130|50|13255573|REV                    00000000000000000000         |007400025013255573REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.406400|               0.00|00000|00000|            9969.80|
00740002|20191130|50|13268772|REV                    00000000000000000000         |007400025013268772REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.406400|               0.00|00000|00000|           71623.62|
00740002|20191130|50|13298779|REV                    00000000000000000000         |007400025013298779REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|            4225.68|
00740002|20191130|50|13325199|DEF                    00000000000000000000         |007400025013325199DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837000|               0.00|00000|00000|          225205.79|
00740002|20191130|50|13325199|REV                    00000000000000000000         |007400025013325199REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837000|               0.00|00000|00000|           68030.15|
00740002|20191130|50|13345297|REV                    00000000000000000000         |007400025013345297REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.232100|               0.00|00000|00000|            9005.09|
00740002|20191130|50|13502139|REV                    00000000000000000000         |007400025013502139REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|            1529.73|
00740002|20191130|50|13509958|REV                    00000000000000000000         |007400025013509958REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|           24850.24|
00740002|20191130|50|13646327|REV                    00000000000000000000         |007400025013646327REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.837000|               0.00|00000|00000|           36941.54|
00740002|20191130|50|13673367|REV                    00000000000000000000         |007400025013673367REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|          -10094.77|
00740002|20191130|50|13676528|REV                    00000000000000000000         |007400025013676528REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.648800|               0.00|00000|00000|             -23.66|
00740002|20191130|50|13698769|REV                    00000000000000000000         |007400025013698769REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.243400|               0.00|00000|00000|           27653.95|
00740002|20191130|50|13713407|REV                    00000000000000000000         |007400025013713407REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.243400|               0.00|00000|00000|           12206.95|
00740002|20191130|50|13713431|DEF                    00000000000000000000         |007400025013713431DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   3.093200|               0.00|00000|00000|            2450.19|
00740002|20191130|50|13713431|REV                    00000000000000000000         |007400025013713431REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   3.093200|               0.00|00000|00000|           18826.72|
00740002|20191130|50|13739902|REV                    00000000000000000000         |007400025013739902REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.243400|               0.00|00000|00000|             192.82|
00740002|20191130|50|13785335|REV                    00000000000000000000         |007400025013785335REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.243400|               0.00|00000|00000|            1569.41|
00740002|20191130|50|13827542|REV                    00000000000000000000         |007400025013827542REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.418200|               0.00|00000|00000|          134962.60|
00740002|20191130|50|13840891|REV                    00000000000000000000         |007400025013840891REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.418200|               0.00|00000|00000|           81343.72|
00740002|20191130|50|13843254|REV                    00000000000000000000         |007400025013843254REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.243400|               0.00|00000|00000|            1580.00|
00740002|20191130|50|13845389|DEF                    00000000000000000000         |007400025013845389DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.418200|               0.00|00000|00000|              50.09|
00740002|20191130|50|13845389|REV                    00000000000000000000         |007400025013845389REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   5.418200|               0.00|00000|00000|           52093.87|
00740002|20191130|50|15005108|DEF                    00000000000000000000         |007400025015005108DEF                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   3.093200|               0.00|00000|00000|            1092.90|
00740002|20191130|50|15005108|REV                    00000000000000000000         |007400025015005108REV                    00000000000000000000         |20191129|20.51.39       |TC   |MP      |MP      |        |        |               0.00|  |               0.00|   3.093200|               0.00|00000|00000|            1286.10|
